Origem;Data_recebimento;Id_consumidor;Tipo_pessoa;Id_inad1;Id_inad2;Tipo_baixa;Contagem;Data_mov;Comando
0aa1883c6411f7873cb83dacb17b0afc;20220201;8c2368d9e8103feb9024b6ff888ab45a;F;c4ca4238a0b923820dcc509a6f75849b;6d19c113404cee55b4036fce1a37c058;12;1;20220131.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220106;8c2368d9e8103feb9024b6ff888ab45a;F;c4ca4238a0b923820dcc509a6f75849b;6d19c113404cee55b4036fce1a37c058;12;2;20220104.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210706;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220118;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210713;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220317;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;30;20180416.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211105;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210818;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210518;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;2;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7a7a4ed449be99ecac775be6efbd00fd;F;c9e1074f5b3f9fc8ea15d152add07294;39e4973ba3321b80f37d9b55f63ed8b8;12;4;20161108.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210910;7a7a4ed449be99ecac775be6efbd00fd;F;c9e1074f5b3f9fc8ea15d152add07294;39e4973ba3321b80f37d9b55f63ed8b8;12;1;20161108.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211008;7a7a4ed449be99ecac775be6efbd00fd;F;c9e1074f5b3f9fc8ea15d152add07294;39e4973ba3321b80f37d9b55f63ed8b8;12;1;20161108.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210716;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210804;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220419;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211005;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210903;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210622;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210817;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220217;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211109;7a7a4ed449be99ecac775be6efbd00fd;F;c9e1074f5b3f9fc8ea15d152add07294;39e4973ba3321b80f37d9b55f63ed8b8;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211217;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210605;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210811;7a7a4ed449be99ecac775be6efbd00fd;F;c9e1074f5b3f9fc8ea15d152add07294;39e4973ba3321b80f37d9b55f63ed8b8;12;1;20161108.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;9;20161202.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210917;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211203;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210617;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211130;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211118;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211019;7a7a4ed449be99ecac775be6efbd00fd;F;539fd53b59e3bb12d203f45a912eeaf2;2ba8698b79439589fdd2b0f7218d8b07;12;1;20180416.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210505;7a7a4ed449be99ecac775be6efbd00fd;F;e49b8b4053df9505e1f48c3a701c0682;1141938ba2c2b13f5505d7c424ebae5f;12;2;20161202.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c4ca4238a0b923820dcc509a6f75849b;62e7f2e090fe150ef8deb4466fdc81b3;12;6;20181031.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20201203;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c9e1074f5b3f9fc8ea15d152add07294;6512bd43d9caa6e02c990b0a82652dca;12;7;20190423.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210515;0b3a4a97e58162eab5b82e1b19f5fc0e;F;182be0c5cdcd5072bb1864cdee4d3d6e;b7fede84c2be02ccb9c77107956560eb;12;4;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210406;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c9e1074f5b3f9fc8ea15d152add07294;6512bd43d9caa6e02c990b0a82652dca;12;2;20190320.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0b3a4a97e58162eab5b82e1b19f5fc0e;F;182be0c5cdcd5072bb1864cdee4d3d6e;b7fede84c2be02ccb9c77107956560eb;12;4;20181010.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210608;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c9e1074f5b3f9fc8ea15d152add07294;6512bd43d9caa6e02c990b0a82652dca;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210518;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c9e1074f5b3f9fc8ea15d152add07294;6512bd43d9caa6e02c990b0a82652dca;12;1;20180918.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c9e1074f5b3f9fc8ea15d152add07294;6512bd43d9caa6e02c990b0a82652dca;12;11;20190423.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210518;0b3a4a97e58162eab5b82e1b19f5fc0e;F;c4ca4238a0b923820dcc509a6f75849b;62e7f2e090fe150ef8deb4466fdc81b3;12;6;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;024ece22bcd2083b8104a02e004897cd;F;e49b8b4053df9505e1f48c3a701c0682;319be2a70dd4b557266c6ca2c20f6da7;12;1;20190927.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200313;024ece22bcd2083b8104a02e004897cd;F;e49b8b4053df9505e1f48c3a701c0682;319be2a70dd4b557266c6ca2c20f6da7;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210120;88abf331b81475844e5ad72470f3c2c7;F;c9e1074f5b3f9fc8ea15d152add07294;aeb3135b436aa55373822c010763dd54;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20201006;88abf331b81475844e5ad72470f3c2c7;F;c9e1074f5b3f9fc8ea15d152add07294;aeb3135b436aa55373822c010763dd54;12;1;20160119.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20201125;88abf331b81475844e5ad72470f3c2c7;F;c9e1074f5b3f9fc8ea15d152add07294;aeb3135b436aa55373822c010763dd54;12;1;20160119.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;88abf331b81475844e5ad72470f3c2c7;F;c9e1074f5b3f9fc8ea15d152add07294;aeb3135b436aa55373822c010763dd54;12;3;20160119.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211111;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220119;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20220118.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200416;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20200415.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211104;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20211103.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200424;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20200423.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220120;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20220119.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200611;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;3;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220127;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;2;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200505;3a572e3f558b254e6046d885d5a8ec9f;F;c9e1074f5b3f9fc8ea15d152add07294;d6288499d0083cc34e60a077b7c4b3e1;12;1;20200504.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200804;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200803.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200521;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200519.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20201031;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200213;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200212.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200718;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;3;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200512;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200511.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200716;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200715.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200319;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;2;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200317;e4b3db11169137d9acedf5c3ee3e6f98;F;c4ca4238a0b923820dcc509a6f75849b;d254c8a084d4545bd80577481aa03076;12;1;20200316.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211014;c0e9a64564c28be225468ebfdf0c0b5e;F;3dd48ab31d016ffcbf3314df2b3cb9ce;8e7991af8afa942dc572950e01177da5;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210817;c0e9a64564c28be225468ebfdf0c0b5e;F;3dd48ab31d016ffcbf3314df2b3cb9ce;8e7991af8afa942dc572950e01177da5;12;1;20161013.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;c0e9a64564c28be225468ebfdf0c0b5e;F;3dd48ab31d016ffcbf3314df2b3cb9ce;8e7991af8afa942dc572950e01177da5;12;3;20161013.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210917;c0e9a64564c28be225468ebfdf0c0b5e;F;3dd48ab31d016ffcbf3314df2b3cb9ce;8e7991af8afa942dc572950e01177da5;12;1;20161013.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;d447f3f0e2481cff2fb4201db1c8874d;F;2823f4797102ce1a1aec05359cc16dd9;a9986cb066812f440bc2bb6e3c13696c;12;1;20190902.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200505;d447f3f0e2481cff2fb4201db1c8874d;F;2823f4797102ce1a1aec05359cc16dd9;a9986cb066812f440bc2bb6e3c13696c;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200318;96bcb51ff3eb3777819e84f23d7c0f0e;F;539fd53b59e3bb12d203f45a912eeaf2;73f104c9fba50050eea11d9d075247cc;12;1;20200302.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210912;96bcb51ff3eb3777819e84f23d7c0f0e;F;539fd53b59e3bb12d203f45a912eeaf2;73f104c9fba50050eea11d9d075247cc;12;1;20210912.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;96bcb51ff3eb3777819e84f23d7c0f0e;F;539fd53b59e3bb12d203f45a912eeaf2;73f104c9fba50050eea11d9d075247cc;12;2;20191212.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;1b4c2676afa32360f5b7a47a082d48ea;F;e49b8b4053df9505e1f48c3a701c0682;feab05aa91085b7a8012516bc3533958;12;5;20191219.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;214920d23a4158ee86d815864c2f12b6;F;c4ca4238a0b923820dcc509a6f75849b;2e0bff759d057e28460eaa5b2cb118e5;12;1;20170412.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220413;214920d23a4158ee86d815864c2f12b6;F;c4ca4238a0b923820dcc509a6f75849b;2e0bff759d057e28460eaa5b2cb118e5;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211110;cfde6629685c678177af5f83d1a3bc58;F;2823f4797102ce1a1aec05359cc16dd9;032dd17b77fab7d51a476c5ff2b5659c;12;1;20211109.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210828;cfde6629685c678177af5f83d1a3bc58;F;2823f4797102ce1a1aec05359cc16dd9;032dd17b77fab7d51a476c5ff2b5659c;12;1;20210827.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220203;cfde6629685c678177af5f83d1a3bc58;F;2823f4797102ce1a1aec05359cc16dd9;032dd17b77fab7d51a476c5ff2b5659c;12;1;20220202.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210115;089543fafc5979c2c9e6de5c239777b9;F;c4ca4238a0b923820dcc509a6f75849b;43fa7f58b7eac7ac872209342e62e8f1;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200528;089543fafc5979c2c9e6de5c239777b9;F;c4ca4238a0b923820dcc509a6f75849b;43fa7f58b7eac7ac872209342e62e8f1;12;1;20200525.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20211102;bfcb5ac8b19257188bf9b50ebb61673c;F;c9e1074f5b3f9fc8ea15d152add07294;66121d1f782d29b62a286909165517bc;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;bfcb5ac8b19257188bf9b50ebb61673c;F;c9e1074f5b3f9fc8ea15d152add07294;66121d1f782d29b62a286909165517bc;12;4;20161101.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210525;bfcb5ac8b19257188bf9b50ebb61673c;F;c9e1074f5b3f9fc8ea15d152add07294;66121d1f782d29b62a286909165517bc;12;1;20161101.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20210723;bfcb5ac8b19257188bf9b50ebb61673c;F;c9e1074f5b3f9fc8ea15d152add07294;66121d1f782d29b62a286909165517bc;12;1;20161101.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211005;bfcb5ac8b19257188bf9b50ebb61673c;F;c9e1074f5b3f9fc8ea15d152add07294;66121d1f782d29b62a286909165517bc;12;1;20161101.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;c6705d8c9863a0def01845fcd7a5a9f1;F;c4ca4238a0b923820dcc509a6f75849b;46031b3d04dc90994ca317a7c55c4289;12;1;20181023.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210302;c6705d8c9863a0def01845fcd7a5a9f1;F;c4ca4238a0b923820dcc509a6f75849b;46031b3d04dc90994ca317a7c55c4289;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;fd279eda61a90442dd03261fd9ffae49;F;c4ca4238a0b923820dcc509a6f75849b;56cb94cb34617aeadff1e79b53f38354;12;13;20200121.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210624;c9de5d880a6ace7731272f09228be37a;F;182be0c5cdcd5072bb1864cdee4d3d6e;0ebf197205c00fc6e0aac7261a8c1bdc;12;1;20210622.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;91ffe18512b09724ed4c4f634ffed854;F;3dd48ab31d016ffcbf3314df2b3cb9ce;6a711a119a8a7a9f877b5f379bfe9ea2;12;1;20170214.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220215;91ffe18512b09724ed4c4f634ffed854;F;3dd48ab31d016ffcbf3314df2b3cb9ce;6a711a119a8a7a9f877b5f379bfe9ea2;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;0518f4c412e0d586598ce507785f6c6c;F;3dd48ab31d016ffcbf3314df2b3cb9ce;cf34645d98a7630e2bcca98b3e29c8f2;12;67;20180302.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220201;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211029;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211102;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211028;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211124;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211109;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211228;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211228;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211229;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211119;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;3;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211014;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211012;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211223;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211126;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;2;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211027;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;17;20170609.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20210910;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;2;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211221;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220118;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211208;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211201;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220211;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;99999999.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20200128;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;17;20170210.0;10.0
0aa1883c6411f7873cb83dacb17b0afc;20220208;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211110;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20220118;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211125;2c65b1728bf0ce1e6e2956260099c592;F;c9e1074f5b3f9fc8ea15d152add07294;f1b6f2857fb6d44dd73c7041e0aa0f19;12;1;20170210.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211012;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
0aa1883c6411f7873cb83dacb17b0afc;20211217;2c65b1728bf0ce1e6e2956260099c592;F;3dd48ab31d016ffcbf3314df2b3cb9ce;89f0fd5c927d466d6ec9a21b9ac34ffa;12;1;20170609.0;50.0
